CustomerID,Gender,Age,Under30,SeniorCitizen,Married,Dependents,NumberofDependents,Country,State,City,ZipCode,Latitude,Longitude,Population,Quarter,ReferredaFriend,Number_of_Referrals,TenureinMonths,Offer,PhoneService,AvgMonthlyLongDistanceCharges,MultipleLines,InternetService,InternetType,AvgMonthlyGBDownload,OnlineSecurity,OnlineBackup,DeviceProtectionPlan,PremiumTechSupport,StreamingTV,StreamingMovies,StreamingMusic,UnlimitedData,Contract,PaperlessBilling,PaymentMethod,MonthlyCharge,TotalCharges,TotalRefunds,TotalExtraDataCharges,TotalLongDistanceCharges,TotalRevenue,SatisfactionScore,CustomerStatus,ChurnLabel,ChurnScore,CLTV,ChurnCategory,ChurnReason
0196-VULGZ,Female,78,No,Yes,Yes,No,0,United States,California,Irvine,92620,33.716136,-117.752574,26419,Q3,Yes,1,6,,Yes,28.71,Yes,Yes,Fiber Optic,17,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.35,474.9,0.0,0,172.26,647.16,3,Churned,Yes,77,5721,Other,Deceased
1976-CFOCS,Female,69,No,Yes,Yes,No,0,United States,California,Dana Point,92629,33.477923,-117.705314,27730,Q3,Yes,1,1,,Yes,7.74,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,46.0,46.0,0.0,0,7.74,53.74,1,Churned,Yes,67,4531,Competitor,Competitor had better devices
4631-OACRM,Male,78,No,Yes,No,No,0,United States,California,Lake Forest,92630,33.644849,-117.684254,59176,Q3,No,0,15,,Yes,17.23,No,Yes,Fiber Optic,12,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.4,1156.1,0.0,0,258.45,1414.55,1,Churned,Yes,74,3621,Competitor,Competitor offered higher download speeds
3755-JBMNH,Male,78,No,Yes,Yes,No,0,United States,California,Huntington Beach,92648,33.679659,-118.016195,42663,Q3,Yes,1,16,,Yes,45.9,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,71.8,1167.8,0.0,0,734.4,1902.2,1,Churned,Yes,86,3327,Competitor,Competitor offered more data
6345-ULYRW,Male,68,No,Yes,Yes,No,0,United States,California,Laguna Beach,92651,33.570023,-117.773669,25206,Q3,Yes,1,44,,Yes,24.62,Yes,Yes,Cable,14,No,Yes,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,88.4,3912.9,0.0,0,1083.28,4996.18,3,Churned,Yes,91,2674,Competitor,Competitor made better offer
0013-EXCHZ,Female,75,No,Yes,Yes,No,0,United States,California,Camarillo,93010,34.227846,-119.079903,42853,Q3,Yes,3,3,,Yes,7.38,No,Yes,Fiber Optic,11,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card,83.9,267.4,0.0,0,22.14,289.54,1,Churned,Yes,68,3464,Dissatisfaction,Network reliability
5550-VFRLC,Female,70,No,Yes,No,No,0,United States,California,Moorpark,93021,34.312945,-118.858169,32984,Q3,No,0,1,,Yes,43.45,No,Yes,Fiber Optic,30,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,69.85,69.85,0.0,40,43.45,153.3,1,Churned,Yes,68,5056,Dissatisfaction,Limited range of services
2657-ALMWY,Female,65,No,Yes,Yes,No,0,United States,California,Simi Valley,93065,34.269449,-118.768471,64802,Q3,Yes,1,26,Offer C,Yes,18.26,No,Yes,Fiber Optic,3,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.95,2169.75,0.0,0,474.76,2644.51,3,Churned,Yes,75,4316,Price,Price too high
6284-AHOOQ,Male,71,No,Yes,No,No,0,United States,California,Avenal,93204,35.916943,-120.129921,14697,Q3,No,0,22,,Yes,46.11,Yes,Yes,Fiber Optic,27,No,No,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.5,1910.6,0.0,0,1014.42,2925.02,1,Churned,Yes,71,5014,Other,Don't know
2460-FPSYH,Female,72,No,Yes,No,No,0,United States,California,Exeter,93221,36.301689,-119.018233,13333,Q3,No,0,40,,No,0.0,No,Yes,Cable,6,Yes,Yes,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,55.8,2109.35,0.0,80,0.0,2189.35,1,Churned,Yes,90,4272,Attitude,Attitude of support person
5028-HTLJB,Male,69,No,Yes,No,No,0,United States,California,New Cuyama,93254,34.956577,-119.750142,798,Q3,No,0,1,Offer E,Yes,19.87,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,No,Credit Card,20.05,20.05,0.0,0,19.87,39.92,1,Churned,Yes,91,3491,Price,Long distance charges
0875-CABNR,Female,70,No,Yes,No,No,0,United States,California,San Luis Obispo,93401,35.233745,-120.626442,27047,Q3,No,0,10,,Yes,16.85,No,Yes,Fiber Optic,30,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,84.6,865.55,0.0,0,168.5,1034.05,3,Churned,Yes,94,3320,Attitude,Attitude of support person
6982-UQZLY,Female,80,No,Yes,Yes,No,0,United States,California,Los Alamos,93440,34.758699,-120.275839,1328,Q3,Yes,1,1,Offer E,Yes,22.86,No,No,,0,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Credit Card,20.85,20.85,0.0,0,22.86,43.71,3,Churned,Yes,90,3817,Attitude,Attitude of support person
0193-ESZXP,Female,73,No,Yes,Yes,No,0,United States,California,Oceano,93445,35.059695,-120.604741,7435,Q3,Yes,1,58,,Yes,16.94,No,Yes,Fiber Optic,19,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,105.5,6205.5,0.0,0,982.52,7188.02,1,Churned,Yes,91,5067,Attitude,Attitude of support person
4369-HTUIF,Male,73,No,Yes,No,No,0,United States,California,Pismo Beach,93449,35.165668,-120.655842,8564,Q3,No,0,6,Offer E,Yes,29.41,No,Yes,Fiber Optic,30,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.15,503.6,0.0,0,176.46,680.06,2,Churned,Yes,90,5831,Attitude,Attitude of service provider
5287-QWLKY,Male,79,No,Yes,Yes,No,0,United States,California,Big Pine,93513,37.245505,-118.062943,1826,Q3,Yes,1,71,,Yes,44.66,Yes,Yes,Fiber Optic,8,Yes,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,105.1,7548.1,0.0,0,3170.86,10718.96,1,Churned,Yes,66,5725,Attitude,Attitude of support person
1891-UAWWU,Female,79,No,Yes,Yes,No,0,United States,California,Johannesburg,93528,35.363339,-117.637641,207,Q3,Yes,1,20,,Yes,4.77,Yes,Yes,Fiber Optic,17,No,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,90.8,1951.0,0.0,0,95.4,2046.4,1,Churned,Yes,87,2312,Competitor,Competitor had better devices
3096-JRDSO,Female,73,No,Yes,Yes,No,0,United States,California,Fallbrook,92028,33.362575,-117.299644,42239,Q3,Yes,5,27,Offer C,Yes,10.19,Yes,Yes,Fiber Optic,27,Yes,No,No,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,104.3,2867.75,0.0,0,275.13,3142.88,1,Churned,Yes,75,3444,Competitor,Competitor made better offer
2398-YPMUR,Female,77,No,Yes,Yes,No,0,United States,California,Dinuba,93618,36.523619,-119.386868,24206,Q3,Yes,2,13,,Yes,37.86,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,70.15,916.75,0.0,90,492.18,1498.93,2,Churned,Yes,85,5101,Other,Poor expertise of online support
1265-XTECC,Female,68,No,Yes,Yes,No,0,United States,California,Madera,93638,37.004068,-119.930027,49247,Q3,Yes,5,68,,Yes,1.98,Yes,Yes,Fiber Optic,19,Yes,Yes,No,No,No,Yes,No,Yes,One Year,Yes,Credit Card,96.55,6581.9,0.0,0,134.64,6716.54,1,Churned,Yes,86,5957,Attitude,Attitude of service provider
4871-JTKJF,Female,70,No,Yes,No,No,0,United States,California,Selma,93662,36.545322,-119.642281,26213,Q3,No,0,1,,Yes,31.13,No,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.65,69.65,0.0,0,31.13,100.78,3,Churned,Yes,82,4741,Attitude,Attitude of service provider
1415-YFWLT,Female,68,No,Yes,No,No,0,United States,California,Shaver Lake,93664,37.223,-119.001021,642,Q3,No,0,1,Offer E,Yes,30.23,No,Yes,Fiber Optic,30,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.3,89.3,0.0,0,30.23,119.53,1,Churned,Yes,85,3067,Competitor,Competitor had better devices
3500-RMZLT,Female,76,No,Yes,No,No,0,United States,California,Fresno,93702,36.739385,-119.753649,47999,Q3,No,0,15,,Yes,19.11,No,Yes,Fiber Optic,8,Yes,No,Yes,Yes,No,Yes,No,No,Month-to-Month,Yes,Credit Card,96.3,1426.75,0.0,150,286.65,1863.4,1,Churned,Yes,72,2933,Attitude,Attitude of support person
2642-DTVCO,Male,68,No,Yes,No,No,0,United States,California,Chualar,93925,36.596271,-121.442274,1140,Q3,No,0,9,Offer E,Yes,12.18,Yes,Yes,Fiber Optic,6,No,No,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,85.05,746.5,0.0,30,109.62,886.12,3,Churned,Yes,74,5095,Attitude,Attitude of service provider
1363-TXLSL,Male,80,No,Yes,Yes,No,0,United States,California,San Lucas,93954,36.125529,-120.864443,521,Q3,No,0,1,Offer E,Yes,39.1,No,Yes,Fiber Optic,27,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.3,70.3,0.0,0,39.1,109.4,1,Churned,Yes,91,4962,Competitor,Competitor had better devices
7136-RVDTZ,Male,79,No,Yes,No,No,0,United States,California,Portola Valley,94028,37.369709,-122.215844,6601,Q3,No,0,70,,No,0.0,No,Yes,DSL,20,No,No,No,No,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,45.25,3264.45,0.0,0,0.0,3264.45,2,Churned,Yes,90,5824,Attitude,Attitude of service provider
6927-WTFIV,Male,78,No,Yes,No,No,0,United States,California,Redwood City,94061,37.461251,-122.235414,35737,Q3,No,0,20,Offer D,Yes,5.71,No,Yes,Fiber Optic,22,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,71.3,1389.2,0.0,0,114.2,1503.4,2,Churned,Yes,91,3684,Attitude,Attitude of service provider
3398-ZOUAA,Male,76,No,Yes,Yes,No,0,United States,California,Redwood City,94063,37.499411,-122.196318,32368,Q3,Yes,1,21,Offer D,Yes,19.74,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,1474.75,0.0,0,414.54,1889.29,2,Churned,Yes,67,3853,Attitude,Attitude of support person
4844-JJWUY,Female,65,No,Yes,No,No,0,United States,California,San Francisco,94121,37.776718,-122.495781,42476,Q3,No,0,1,Offer E,Yes,28.82,No,Yes,Fiber Optic,22,No,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86.0,86.0,0.0,0,28.82,114.82,1,Churned,Yes,82,5359,Competitor,Competitor made better offer
4785-QRJHC,Male,80,No,Yes,Yes,No,0,United States,California,San Francisco,94132,37.722302,-122.491129,26297,Q3,Yes,1,46,,No,0.0,No,Yes,DSL,15,No,Yes,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,59.9,2816.65,0.0,150,0.0,2966.65,3,Churned,Yes,80,4011,Competitor,Competitor offered higher download speeds
1965-AKTSX,Female,65,No,Yes,No,No,0,United States,California,Byron,94514,37.83323,-121.601461,10153,Q3,No,0,14,Offer D,Yes,16.36,Yes,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.95,1101.85,0.0,0,229.04,1330.89,1,Churned,Yes,88,5203,Competitor,Competitor made better offer
7248-VZQLC,Female,78,No,Yes,No,No,0,United States,California,Concord,94521,37.971421,-121.971504,39888,Q3,No,0,47,,Yes,16.83,Yes,Yes,Fiber Optic,12,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.2,3969.35,0.0,0,791.01,4760.36,1,Churned,Yes,72,4661,Price,Price too high
0011-IGKFF,Male,78,No,Yes,Yes,No,0,United States,California,Martinez,94553,38.014457,-122.115432,46677,Q3,Yes,1,13,Offer D,Yes,27.82,No,Yes,Fiber Optic,4,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,98.0,1237.85,0.0,0,361.66,1599.51,1,Churned,Yes,91,3714,Dissatisfaction,Product dissatisfaction
6496-SLWHQ,Male,68,No,Yes,No,No,0,United States,California,Moraga,94556,37.827946,-122.107185,16510,Q3,No,0,3,Offer E,Yes,35.43,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.0,294.45,0.0,0,106.29,400.74,3,Churned,Yes,87,5960,Attitude,Attitude of support person
9912-GVSEQ,Female,73,No,Yes,Yes,No,0,United States,California,Napa,94558,38.489789,-122.27011,63947,Q3,Yes,1,26,Offer C,Yes,9.28,Yes,Yes,Fiber Optic,26,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,2381.55,0.0,0,241.28,2622.83,2,Churned,Yes,86,2591,Dissatisfaction,Network reliability
5383-MMTWC,Female,75,No,Yes,Yes,No,0,United States,California,Oakley,94561,37.999406,-121.686241,27607,Q3,Yes,1,8,,Yes,46.05,Yes,Yes,Fiber Optic,22,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.0,613.4,0.0,0,368.4,981.8,3,Churned,Yes,91,4819,Dissatisfaction,Limited range of services
6877-LGWXO,Male,66,No,Yes,Yes,No,0,United States,California,Pleasanton,94588,37.685052,-121.912061,28568,Q3,Yes,1,18,Offer D,Yes,4.98,No,Yes,Fiber Optic,18,No,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,78.55,1422.65,0.0,0,89.64,1512.29,3,Churned,Yes,84,3521,Attitude,Attitude of support person
5167-GBFRE,Male,73,No,Yes,No,No,0,United States,California,Oakland,94602,37.803883,-122.208417,28900,Q3,No,0,4,Offer E,No,0.0,No,Yes,DSL,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,25.2,102.5,0.0,0,0.0,102.5,3,Churned,Yes,72,4694,Other,Poor expertise of online support
1324-NLTJE,Female,73,No,Yes,No,No,0,United States,California,Emeryville,94608,37.83726,-122.287648,24589,Q3,No,0,15,Offer D,Yes,17.19,Yes,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,55.0,757.1,0.0,0,257.85,1014.95,1,Churned,Yes,94,3167,Other,Don't know
5567-WSELE,Male,70,No,Yes,Yes,No,0,United States,California,Richmond,94801,37.945288,-122.383941,28450,Q3,Yes,1,3,Offer E,Yes,32.31,Yes,Yes,Fiber Optic,27,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.6,279.55,0.0,0,96.93,376.48,1,Churned,Yes,87,3019,Competitor,Competitor had better devices
6646-VRFOL,Male,74,No,Yes,Yes,No,0,United States,California,Larkspur,94939,37.937082,-122.532369,6773,Q3,Yes,1,53,,Yes,39.36,Yes,Yes,Fiber Optic,23,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,103.85,5485.5,0.0,0,2086.08,7571.58,1,Churned,Yes,87,5860,Competitor,Competitor had better devices
9090-SGQXL,Male,70,No,Yes,Yes,No,0,United States,California,Ben Lomond,95005,37.078873,-122.090386,6407,Q3,Yes,1,68,,Yes,47.17,Yes,Yes,Fiber Optic,29,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105.3,7299.65,0.0,0,3207.56,10507.21,3,Churned,Yes,79,6284,Competitor,Competitor offered more data
6595-YGXIT,Male,71,No,Yes,No,No,0,United States,California,Boulder Creek,95006,37.171727,-122.142961,10520,Q3,No,0,25,Offer C,Yes,47.66,Yes,Yes,Fiber Optic,23,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,88.95,2291.2,0.0,0,1191.5,3482.7,2,Churned,Yes,91,3878,Competitor,Competitor made better offer
9835-ZIITK,Male,66,No,Yes,Yes,No,0,United States,California,Campbell,95008,37.279689,-121.954567,44976,Q3,Yes,1,66,,Yes,48.87,Yes,Yes,Fiber Optic,13,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,7491.75,0.0,0,3225.42,10717.17,1,Churned,Yes,74,4281,Competitor,Competitor made better offer
5649-TJHOV,Male,68,No,Yes,Yes,No,0,United States,California,Davenport,95017,37.114335,-122.237162,857,Q3,Yes,1,27,Offer C,No,0.0,No,Yes,DSL,25,No,No,No,No,No,Yes,No,No,Month-to-Month,No,Bank Withdrawal,36.5,1032.0,0.0,30,0.0,1062.0,1,Churned,Yes,93,4564,Dissatisfaction,Product dissatisfaction
9253-QXKBE,Male,73,No,Yes,Yes,No,0,United States,California,Morgan Hill,95037,37.161544,-121.649371,41707,Q3,Yes,1,29,,Yes,6.25,Yes,Yes,Fiber Optic,21,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,94.45,2653.65,0.0,0,181.25,2834.9,1,Churned,Yes,71,2233,Competitor,Competitor had better devices
8775-LHDJH,Female,77,No,Yes,Yes,No,0,United States,California,San Jose,95136,37.270938,-121.851046,36944,Q3,Yes,1,1,Offer E,Yes,13.02,Yes,Yes,Fiber Optic,30,No,Yes,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,90.6,90.6,0.0,0,13.02,103.62,2,Churned,Yes,93,2905,Other,Don't know
3097-NQYSN,Male,73,No,Yes,Yes,No,0,United States,California,San Jose,95139,37.218705,-121.762429,7023,Q3,Yes,3,2,,Yes,4.19,Yes,Yes,Fiber Optic,11,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,86.85,156.35,0.0,40,8.38,204.73,1,Churned,Yes,78,5204,Competitor,Competitor had better devices
3565-UNOCC,Female,65,No,Yes,Yes,No,0,United States,California,Stockton,95209,38.044523,-121.348048,30814,Q3,Yes,1,29,,Yes,22.33,Yes,Yes,Fiber Optic,6,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,2952.85,0.0,0,647.57,3600.42,1,Churned,Yes,82,3179,Competitor,Competitor offered higher download speeds
9190-MFJLN,Male,65,No,Yes,No,No,0,United States,California,Vallecito,95251,38.055562,-120.456298,460,Q3,No,0,19,Offer D,Yes,32.77,No,Yes,Fiber Optic,4,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,95.9,1777.9,0.0,0,622.63,2400.53,1,Churned,Yes,68,2851,Competitor,Competitor had better devices
1095-JUDTC,Female,78,No,Yes,No,No,0,United States,California,Woodbridge,95258,38.169605,-121.310964,4176,Q3,No,0,47,,Yes,14.22,Yes,Yes,Fiber Optic,11,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.05,4504.55,0.0,0,668.34,5172.89,2,Churned,Yes,65,5214,Competitor,Competitor offered higher download speeds
5385-SUIRI,Male,69,No,Yes,Yes,No,0,United States,California,Delhi,95315,37.422961,-120.765493,10159,Q3,No,0,52,,Yes,37.6,Yes,Yes,Fiber Optic,23,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,5568.35,0.0,0,1955.2,7523.55,1,Churned,Yes,68,5648,Competitor,Competitor offered higher download speeds
6328-ZPBGN,Female,67,No,Yes,No,No,0,United States,California,Riverbank,95367,37.734971,-120.954271,16525,Q3,No,0,11,,Yes,3.62,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.15,997.65,0.0,0,39.82,1037.47,2,Churned,Yes,71,4074,Price,Extra data charges
2856-NNASM,Male,74,No,Yes,No,No,0,United States,California,Santa Rosa,95407,38.394091,-122.739814,30876,Q3,No,0,43,,Yes,39.12,No,Yes,Fiber Optic,6,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,89.55,3856.75,0.0,0,1682.16,5538.91,1,Churned,Yes,73,3802,Dissatisfaction,Network reliability
6769-DYBQN,Male,77,No,Yes,No,No,0,United States,California,Clearlake,95422,38.965804,-122.631779,13485,Q3,No,0,46,,Yes,36.78,No,Yes,Fiber Optic,29,Yes,No,No,No,No,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,85.0,3969.4,0.0,0,1691.88,5661.28,1,Churned,Yes,71,2097,Attitude,Attitude of support person
2446-BEGGB,Female,79,No,Yes,No,No,0,United States,California,Lakewood,90712,33.840524,-118.148403,30173,Q3,No,0,6,,Yes,47.35,Yes,Yes,Fiber Optic,29,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,98.25,560.6,0.0,0,284.1,844.7,3,Churned,Yes,83,3330,Attitude,Attitude of support person
1496-GGSUK,Female,68,No,Yes,No,No,0,United States,California,Fulton,95439,38.493888,-122.777141,476,Q3,No,0,1,,No,0.0,No,Yes,Cable,9,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,25.7,25.7,0.0,0,0.0,25.7,1,Churned,Yes,83,4095,Attitude,Attitude of service provider
3296-SILRA,Female,76,No,Yes,Yes,No,0,United States,California,Lakeport,95453,39.080469,-122.955176,11180,Q3,Yes,6,1,,Yes,41.16,No,Yes,Fiber Optic,6,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,76.4,76.4,0.0,0,41.16,117.56,2,Churned,Yes,89,2426,Attitude,Attitude of support person
5180-UCIIQ,Male,80,No,Yes,Yes,Yes,2,United States,California,Lucerne,95458,39.141934,-122.770679,3002,Q3,Yes,5,22,,No,0.0,No,Yes,Cable,18,Yes,No,No,No,No,Yes,No,Yes,Month-to-Month,No,Mailed Check,40.05,880.2,0.0,0,0.0,880.2,1,Churned,Yes,75,2061,Other,Moved
1977-STDKI,Female,72,No,Yes,No,No,0,United States,California,The Sea Ranch,95497,38.696659,-123.436861,752,Q3,No,0,1,,Yes,20.55,No,Yes,Fiber Optic,5,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.0,73.0,0.0,0,20.55,93.55,1,Churned,Yes,76,4116,Competitor,Competitor offered more data
5813-UECBU,Male,78,No,Yes,No,No,0,United States,California,Bridgeville,95526,40.372532,-123.525626,695,Q3,No,0,33,,Yes,38.53,Yes,Yes,Fiber Optic,2,No,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,83.85,2716.3,0.0,0,1271.49,3987.79,2,Churned,Yes,79,2583,Competitor,Competitor made better offer
4342-HENTK,Female,67,No,Yes,No,No,0,United States,California,Garberville,95542,40.057784,-123.679461,2423,Q3,No,0,2,,Yes,12.52,No,Yes,Fiber Optic,25,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.65,142.35,0.0,0,25.04,167.39,1,Churned,Yes,74,2189,Competitor,Competitor had better devices
1597-LHYNC,Female,74,No,Yes,No,No,0,United States,California,Auburn,95602,38.99003,-121.114408,18197,Q3,No,0,26,,Yes,47.63,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,No,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,95.0,2497.2,0.0,60,1238.38,3795.58,1,Churned,Yes,90,4232,Price,Price too high
8651-ENBZX,Female,68,No,Yes,No,No,0,United States,California,Grizzly Flats,95636,38.636102,-120.522149,659,Q3,No,0,60,,Yes,34.39,Yes,Yes,Fiber Optic,17,No,No,Yes,Yes,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.0,6441.4,0.0,110,2063.4,8614.8,3,Churned,Yes,78,5507,Price,Long distance charges
9286-DOJGF,Female,66,No,Yes,Yes,No,0,United States,California,Lotus,95651,38.815515,-120.916997,485,Q3,Yes,5,38,,Yes,15.78,Yes,Yes,Fiber Optic,30,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.95,2869.85,0.0,0,599.64,3469.49,1,Churned,Yes,82,5165,Dissatisfaction,Product dissatisfaction
9661-MHUMO,Male,71,No,Yes,Yes,Yes,1,United States,California,Mather,95655,38.549822,-121.266725,929,Q3,Yes,3,1,,Yes,8.38,No,Yes,DSL,19,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,49.25,49.25,0.0,0,8.38,57.63,3,Churned,Yes,84,4478,Dissatisfaction,Service dissatisfaction
8884-ADFVN,Male,65,No,Yes,Yes,No,0,United States,California,Roseville,95678,38.759751,-121.288545,30614,Q3,Yes,2,7,,Yes,34.66,Yes,Yes,Fiber Optic,3,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.95,700.85,0.0,0,242.62,943.47,1,Churned,Yes,74,2016,Other,Don't know
2720-WGKHP,Male,65,No,Yes,No,No,0,United States,California,Sloughhouse,95683,38.470423,-121.114897,4731,Q3,No,0,2,Offer E,Yes,20.99,Yes,Yes,Fiber Optic,22,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,94.0,181.7,0.0,0,41.98,223.68,1,Churned,Yes,93,5569,Other,Don't know
9776-CLUJA,Female,69,No,Yes,Yes,No,0,United States,California,Sacramento,95829,38.486502,-121.334051,11396,Q3,Yes,1,51,,Yes,17.87,Yes,Yes,Fiber Optic,9,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,77.5,3807.35,0.0,0,911.37,4718.72,1,Churned,Yes,96,5748,Competitor,Competitor offered more data
3551-HUAZH,Male,68,No,Yes,No,No,0,United States,California,Brownsville,95919,39.440687,-121.263583,1237,Q3,No,0,1,Offer E,Yes,11.08,Yes,Yes,Fiber Optic,12,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,74.4,74.4,0.0,0,11.08,85.48,2,Churned,Yes,89,3429,Price,Price too high
8634-MPHTR,Male,68,No,Yes,Yes,No,0,United States,California,Forbestown,95941,39.531028,-121.24807,452,Q3,Yes,1,47,,Yes,8.97,Yes,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.05,4871.05,0.0,0,421.59,5292.64,1,Churned,Yes,91,5166,Attitude,Attitude of support person
2474-BRUCM,Male,76,No,Yes,Yes,No,0,United States,California,Redding,96002,40.527834,-122.318749,30338,Q3,Yes,1,40,,Yes,2.85,Yes,Yes,Fiber Optic,3,Yes,No,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Withdrawal,101.85,4086.3,0.0,0,114.0,4200.3,1,Churned,Yes,84,2837,Other,Don't know
0616-ATFGB,Male,74,No,Yes,Yes,No,0,United States,California,Shasta Lake,96019,40.692523,-122.369876,6277,Q3,Yes,1,1,Offer E,No,0.0,No,Yes,Cable,18,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,25.05,25.05,0.0,0,0.0,25.05,1,Churned,Yes,95,2119,Competitor,Competitor had better devices
